Open,High,Low,Close,Volume,Date
88.4959,89.0122,86.5104,86.8082,8263900,2000-03-13
86.9671,89.2306,86.4508,88.8335,10300800,2000-03-14
89.9851,93.3009,89.5086,92.9833,25601400,2000-03-15
92.8797,94.2731,92.6408,93.5963,10272900,2000-03-16
93.5565,93.855,92.2227,93.1185,12502300,2000-03-19
92.7005,95.3878,92.0436,95.0295,13612600,2000-03-20
95.2683,96.0844,94.711,95.6067,8260000,2000-03-21
95.0095,97.7565,95.0095,97.239,11654500,2000-03-22
97.3783,99.2096,96.6418,97.8163,11462900,2000-03-23
97.6968,97.9556,96.7015,96.7812,8798600,2000-03-26
96.3432,96.2835,96.2835,96.2238,6334400,2000-03-27
96.5423,97.1295,95.328,96.3233,6747500,2000-03-28
95.6465,96.7712,93.7157,94.711,9491900,2000-03-29
95.3081,97.02,94.5517,95.7859,9249100,2000-03-30
95.6266,96.3432,94.711,96.3432,8508200,2000-04-02
96.6617,97.458,90.063,95.6266,19585500,2000-04-03
94.1934,96.0646,94.0342,95.0295,8387200,2000-04-04
95.7063,95.7809,95.7809,95.8555,6378500,2000-04-05
96.5423,96.5025,96.5025,96.4627,6023600,2000-04-06
96.6617,97.5276,95.7461,96.0844,9624200,2000-04-09
95.547,96.5821,94.5119,95.8058,9006400,2000-04-10
95.7859,96.2835,93.0986,93.1782,10779200,2000-04-11
93.9346,94.3726,91.5858,91.8844,12225800,2000-04-12
90.8493,90.9687,85.0368,86.6293,29604000,2000-04-13
86.1117,89.6549,85.7933,89.6549,23918200,2000-04-16
89.5355,92.0237,89.0378,92.0237,11069200,2000-04-17
92.0436,92.4417,90.7895,91.1678,6553700,2000-04-18
91.4465,91.6853,90.69,91.6057,8537600,2000-04-19
90.1327,91.2872,89.4957,90.6104,12893100,2000-04-23
92.1232,94.3726,92.0038,94.3726,14102000,2000-04-24
94.2531,94.7508,92.9991,93.3076,7711100,2000-04-25
91.0882,93.855,91.0882,92.9991,15595300,2000-04-26
93.6361,94.1834,92.4019,92.4218,8743400,2000-04-27
93.3574,94.5815,92.8995,93.6759,7328300,2000-04-30
92.6806,93.7157,91.8048,91.8048,9411900,2000-05-01
91.7251,91.7251,89.0378,89.6549,12630700,2000-05-02
90.4512,90.68,89.6549,90.3317,5963600,2000-05-03
89.854,91.7251,89.7744,91.4265,7862400,2000-05-04
90.9289,91.327,90.3516,90.7398,5064100,2000-05-07
91.128,91.3469,89.3464,90.0132,5620300,2000-05-08
89.4957,89.7943,87.744,87.9829,10293900,2000-05-09
89.2568,90.1327,88.6199,89.9933,7091100,2000-05-10
90.3317,91.3867,90.2123,90.9687,5960800,2000-05-11
90.9289,92.7502,90.4512,92.5412,4441300,2000-05-14
93.3574,93.3972,93.3972,93.437,8192200,2000-05-15
92.8,93.1185,92.0237,92.4616,5907200,2000-05-16
92.7602,93.1981,91.327,91.327,4325600,2000-05-17
90.8095,91.2374,89.436,89.8938,6518400,2000-05-18
89.9734,90.1127,87.2663,89.217,10839400,2000-05-21
89.4559,89.6948,87.6246,87.9033,7979200,2000-05-22
87.9033,89.6151,86.9478,89.3365,11081500,2000-05-23
89.6151,90.3317,87.7241,87.8037,8278900,2000-05-24
88.4208,88.9782,87.4753,87.9033,4814000,2000-05-25
89.1772,91.0483,88.8388,90.7697,5362700,2000-05-29
90.8095,91.7251,90.5109,90.9687,6056500,2000-05-30
91.5261,92.6408,91.0882,92.5612,8961600,2000-05-31
94.8702,94.9697,93.9446,94.1735,8962200,2000-06-01
93.9346,94.4124,93.5565,93.7157,6998100,2000-06-04
93.3972,93.3474,93.3474,93.2976,4858900,2000-06-05
93.3972,94.2731,92.9991,93.9446,4919500,2000-06-06
93.9546,94.1138,93.0389,93.5763,5723100,2000-06-07
93.9546,94.2531,92.7602,93.3773,3085300,2000-06-08
93.6161,93.6161,92.2825,92.2825,3678900,2000-06-11
92.2427,94.1138,92.1232,94.0143,6558700,2000-06-12
94.4323,94.8304,93.7555,94.1735,6420500,2000-06-13
94.3527,94.36265,94.36265,94.3726,5881200,2000-06-14
94.6964,94.6964,93.1401,93.5989,5567900,2000-06-15
93.5191,95.2351,93.3795,94.7961,5106900,2000-06-18
94.6166,95.0555,93.8584,94.4569,6480000,2000-06-19
93.8185,94.7762,93.7885,94.417,3115000,2000-06-20
94.2175,94.2973,92.5814,92.9804,7490500,2000-06-21
93.1001,93.2997,91.8631,92.1823,4863300,2000-06-22
92.8208,93.3795,92.5016,93.3695,5201300,2000-06-25
93.2098,93.6788,92.5913,92.6811,4159500,2000-06-26
92.9804,92.96045,92.96045,92.9405,5347700,2000-06-27
92.4217,93.0602,91.6336,92.0626,6345700,2000-06-28
91.903,92.9604,91.873,92.7609,7420200,2000-06-29
92.8607,94.1377,92.7011,94.0379,1436600,2000-07-02
93.4593,93.6388,92.1823,92.3419,2748200,2000-07-04
92.5415,93.5191,92.0825,93.0602,5963200,2000-07-05
93.6588,94.9956,93.3795,94.5567,3034800,2000-07-06
94.417,94.40705,94.40705,94.3971,2816100,2000-07-09
94.1576,95.2152,93.9581,94.5966,5431600,2000-07-10
95.3149,95.8536,94.9358,95.2152,5883000,2000-07-11
95.7638,96.0133,95.2551,95.6341,5356000,2000-07-12
96.0532,96.5719,95.5643,96.5719,5341900,2000-07-13
96.4023,96.4073,96.4073,96.4123,4208300,2000-07-16
96.1729,96.1729,95.3548,95.6242,4262100,2000-07-17
95.4346,95.7139,94.6565,94.856,8506800,2000-07-18
95.1353,96.1729,95.0156,96.1729,4538900,2000-07-19
95.6142,95.6142,94.2973,94.2973,5656900,2000-07-20
94.5767,95.0455,93.579,93.7586,5628500,2000-07-23
94.3372,94.3971,93.7187,94.0579,4757100,2000-07-24
93.8384,93.9581,92.9904,93.1401,12062500,2000-07-25
93.18,93.6189,92.3818,92.8208,7652600,2000-07-26
93.0403,93.16,90.3566,90.7257,6229500,2000-07-27
91.2645,91.28445,91.28445,91.3044,5265500,2000-07-30
91.7034,92.4018,91.3842,91.8631,3946600,2000-07-31
91.8631,92.8407,91.7034,92.322,7439800,2000-08-01
91.2246,93.1001,91.065,92.9604,4607100,2000-08-02
93.4194,93.43935,93.43935,93.4593,3686600,2000-08-03
93.6788,94.7762,93.4593,94.5767,4159800,2000-08-06
94.1776,95.0156,94.1776,94.9358,3658700,2000-08-07
95.2251,95.275,94.0978,94.1377,5383800,2000-08-08
94.1975,94.407,93.3994,93.6788,4193400,2000-08-09
93.6189,94.4968,92.9405,94.1177,5089400,2000-08-10
94.3571,95.4945,93.8983,95.3149,2966700,2000-08-13
95.3548,95.6541,94.856,95.2351,5564600,2000-08-14
95.3349,95.7339,94.3971,94.8959,5191600,2000-08-15
94.9358,96.0532,94.7163,95.8936,5652200,2000-08-16
96.0133,96.0133,95.275,95.5743,4626400,2000-08-17
95.7938,96.2327,95.3947,96.0931,2380600,2000-08-20
96.133,96.6119,95.8337,95.9335,3075300,2000-08-21
95.6541,96.5919,95.3149,96.3125,5483200,2000-08-22
96.5121,96.7316,96.0931,96.6119,4529000,2000-08-23
96.5121,96.8114,96.3724,96.5719,2822200,2000-08-24
96.5719,97.6294,96.5719,96.9012,5518700,2000-08-27
96.6917,96.971,96.3524,96.9211,3561900,2000-08-28
96.6119,96.7316,95.9933,95.9933,3964800,2000-08-29
96.4522,97.7491,96.3524,97.2703,4863100,2000-08-30
97.8489,98.0684,97.0508,97.3701,3191200,2000-08-31
96.971,97.1805,96.2926,96.5919,3470800,2000-09-04
96.532,97.0209,95.4745,95.4945,4322200,2000-09-05
95.9335,96.4622,95.6641,96.3125,4265500,2000-09-06
95.9534,96.0931,95.3448,95.6541,3518200,2000-09-07
95.6142,95.5643,95.5643,95.5144,3937500,2000-09-10
95.6142,95.9335,94.7762,94.8161,4769100,2000-09-11
94.4968,95.3548,94.2773,95.0655,7691600,2000-09-12
95.694,95.7339,94.5966,95.5444,3397100,2000-09-13
94.8596,94.8996,93.4593,93.4593,4085700,2000-09-14
93.6993,94.0794,92.309,92.5991,5109300,2000-09-17
92.8992,93.6593,92.6291,93.4393,6588200,2000-09-18
93.2593,93.4793,91.6389,92.7491,6508100,2000-09-19
92.4791,93.1792,91.2989,91.3389,5972300,2000-09-20
91.2989,93.0192,91.1688,92.9992,7791300,2000-09-21
93.4193,93.4993,91.999,92.3391,9726300,2000-09-24
92.4191,92.8192,91.1588,91.1588,5302400,2000-09-25
91.899,92.159,90.9788,91.6389,7186200,2000-09-26
91.6589,93.6693,91.4689,92.8192,7036400,2000-09-27
93.1192,93.4393,91.939,91.939,9333600,2000-09-28
92.359,92.7591,91.6289,92.079,5517800,2000-10-01
92.5191,93.2993,91.0788,91.2188,9347200,2000-10-02
91.4589,92.3391,90.7387,91.979,6148900,2000-10-03
91.7989,92.7191,91.7389,92.2991,4566900,2000-10-04
92.099,92.5891,89.4585,90.2986,10014900,2000-10-05
90.4587,90.4587,89.2184,89.6185,4508000,2000-10-08
89.6785,90.4187,88.1382,88.1382,6104700,2000-10-09
88.0982,88.7383,86.4979,87.398,10346000,2000-10-10
87.8781,88.0782,84.9975,85.2176,12336900,2000-10-11
85.0976,88.1182,85.0576,88.0582,11778800,2000-10-12
87.9581,88.4882,87.4981,88.4583,5659000,2000-10-15
88.6183,88.6983,86.0377,86.2578,7831700,2000-10-16
84.8975,87.138,83.3172,85.9377,10897300,2000-10-17
87.5981,89.2684,87.338,89.1784,8767300,2000-10-18
88.5783,90.3787,88.5783,89.5585,7373500,2000-10-19
89.5785,90.2786,88.9384,89.9585,5290000,2000-10-22
90.2386,90.8588,88.9784,89.3584,5750700,2000-10-23
88.8183,89.3384,87.138,87.258,9137600,2000-10-24
87.7781,88.1182,85.7977,87.4981,9345800,2000-10-25
88.2582,89.1584,87.4581,89.1584,9762900,2000-10-26
88.6183,90.3186,88.4382,89.9585,10154100,2000-10-29
90.2686,91.979,89.6585,91.5089,7752400,2000-10-30
91.0588,91.6989,90.3986,91.1988,6753600,2000-10-31
91.6389,92.119,91.2288,91.3488,11395100,2000-11-01
91.8389,92.019,91.1388,91.3988,5187100,2000-11-02
91.6389,92.369,91.5589,92.039,4042500,2000-11-05
91.6289,92.179,91.2588,92.019,5231300,2000-11-06
92.219,92.219,89.9786,89.9786,6123300,2000-11-07
89.6185,89.6285,89.6285,89.6385,10635300,2000-11-08
88.9784,89.2784,87.398,87.4581,8569500,2000-11-09
86.8179,86.7979,86.7979,86.7779,17285300,2000-11-12
87.9981,89.3785,87.6981,89.0584,7668900,2000-11-13
89.0184,89.6885,88.1782,89.3384,8837700,2000-11-14
88.7083,89.5385,87.8982,87.9382,6684100,2000-11-15
87.8982,88.9784,86.8979,87.468,6551100,2000-11-16
86.8979,87.298,85.9778,86.2178,5458500,2000-11-19
86.3378,87.178,85.4676,86.6579,7684300,2000-11-20
85.9977,86.3378,84.5775,84.5874,5736900,2000-11-21
85.5377,86.3978,85.5377,86.3178,3411600,2000-11-23
87.358,87.4981,86.6179,87.078,5992000,2000-11-26
86.4979,87.438,85.5476,85.5777,5336100,2000-11-27
86.0178,86.9979,85.3076,85.4176,6914100,2000-11-28
84.8175,84.7475,84.7475,84.6775,11201600,2000-11-29
85.2576,85.8177,83.8573,84.6374,7587200,2000-11-30
84.4174,85.6977,84.1774,85.3576,6996600,2000-12-03
86.3378,88.4983,86.0377,88.1582,8883400,2000-12-04
88.1982,88.5583,86.4378,86.7479,12888000,2000-12-05
86.3378,86.978,85.5576,85.5576,6529100,2000-12-06
87.7381,89.2784,85.6977,85.7577,10276300,2000-12-07
87.9382,89.3384,87.518,88.7383,6405600,2000-12-10
88.4583,88.8583,87.9382,88.3582,5022900,2000-12-11
89.1384,89.2384,87.078,87.148,6070500,2000-12-12
86.978,87.378,85.7977,86.0377,7678400,2000-12-13
85.485,85.485,83.8395,84.1004,9065300,2000-12-14
84.8027,85.7057,84.6121,85.2241,7235400,2000-12-17
85.0636,86.6689,83.4883,83.4883,9616600,2000-12-18
82.5954,82.7961,80.9699,81.0703,9994300,2000-12-19
80.9098,82.7458,80.6087,81.6322,14331500,2000-12-20
82.8362,84.1907,82.7358,84.0803,10182900,2000-12-21
84.0201,84.9833,83.6589,84.9833,4665300,2000-12-25
84.6021,85.8763,84.281,85.6054,4854100,2000-12-26
85.2844,85.9666,85.1439,85.8663,8358700,2000-12-27
86.087,86.2275,84.2409,84.2409,8774600,2000-12-28
84.7626,84.8629,81.9131,82.7158,8737500,2001-01-01
82.3947,87.3312,81.9733,86.689,19431600,2001-01-02
86.6489,86.99,85.4048,85.7559,9219000,2001-01-03
85.7057,85.8061,82.9566,82.9566,12911400,2001-01-04
83.3981,83.5987,81.9934,83.5987,6625300,2001-01-07
84.1505,84.4415,83.107,83.378,5702400,2001-01-08
82.8362,84.8429,82.7158,84.8429,8746100,2001-01-09
84.1806,85.7157,84.1806,84.9231,7245100,2001-01-10
85.2041,85.8663,84.301,84.7626,7244000,2001-01-11
84.7626,85.5252,84.4516,85.3044,8542200,2001-01-15
86.5887,86.7191,85.174,85.6957,7851400,2001-01-16
85.6857,87.1405,85.3646,86.5485,8107000,2001-01-17
87.4516,87.4516,85.9666,86.0569,7782500,2001-01-18
86.2074,87.1907,85.766,86.6288,7050900,2001-01-21
86.3479,87.7526,86.1472,87.3111,8463100,2001-01-22
87.4917,87.53185,87.53185,87.572,6199900,2001-01-23
87.4917,88.1339,87.1104,87.3512,10818300,2001-01-24
86.7893,87.4114,86.3378,87.2509,7136800,2001-01-25
87.0101,87.9091,86.9266,87.7165,6705900,2001-01-28
87.5238,88.5641,87.1963,88.487,7069100,2001-01-29
88.2302,89.065,87.7165,87.9862,9706900,2001-01-30
88.0375,88.5834,87.4917,88.5705,8239100,2001-01-31
88.2302,88.609,86.5285,86.5606,8276600,2001-02-01
86.5606,87.2927,86.5285,87.1963,4352900,2001-02-04
86.8817,86.9106,86.9106,86.9395,7106700,2001-02-05
86.5092,86.4996,86.4996,86.49,5748700,2001-02-06
86.5606,86.9459,85.469,85.4818,5943300,2001-02-07
85.6295,85.6295,84.2874,84.6599,9913000,2001-02-08
84.57,85.7258,84.57,85.6295,5804400,2001-02-11
85.8543,86.1561,84.7626,84.9296,6587600,2001-02-12
85.18,85.18,83.9021,84.8011,8400100,2001-02-13
85.302,85.7387,84.7562,85.6231,5929800,2001-02-14
84.1205,84.3067,83.0288,83.7352,6434900,2001-02-15
84.1462,84.2104,82.2583,82.4445,5760000,2001-02-19
82.1298,82.7334,80.5887,80.6658,10910800,2001-02-20
81.1345,81.2565,78.9962,80.7878,21281600,2001-02-21
80.319,80.28045,80.28045,80.2419,20173000,2001-02-22
80.7813,81.95,79.9466,81.95,11503700,2001-02-25
81.4235,82.0913,80.5951,81.1923,11415000,2001-02-26
81.3914,81.4492,79.1567,79.5934,14825800,2001-02-27
79.6576,80.0108,78.1807,80.0108,14672000,2001-02-28
78.6623,80.685,78.5338,79.3751,12564300,2001-03-01
79.7218,80.1264,79.5035,80.1007,5293200,2001-03-04
81.1345,82.0335,80.5823,80.9611,6917000,2001-03-05
81.4877,81.5134,81.5134,81.5391,6371700,2001-03-06
81.2951,81.706,80.9997,81.629,6055000,2001-03-07
80.974,80.974,79.054,79.2145,10020300,2001-03-08
78.5595,78.6623,75.6121,75.824,13972900,2001-03-11
76.6716,77.3395,75.4708,77.0698,12888000,2001-03-12
75.1626,76.601,74.3278,75.5479,19883400,2001-03-13
76.0616,76.3249,75.3617,75.5672,10370300,2001-03-14
75.4206,75.5945,73.9268,74.0556,58514600,2001-03-15
74.5385,75.7812,73.9332,75.5623,10067800,2001-03-18
75.9164,76.277,73.476,73.534,15083900,2001-03-19
73.5211,74.2165,72.053,72.2848,19004600,2001-03-20
72.1303,72.5037,69.5675,71.5508,28624800,2001-03-21
72.9223,73.8302,71.7954,73.7143,12861700,2001-03-22
74.4998,74.8669,73.901,74.6544,9943800,2001-03-25
74.4483,76.3994,74.2294,76.1804,12880700,2001-03-26
75.2725,75.3047,73.9847,74.0749,10953300,2001-03-27
73.8559,75.015,72.2075,74.3582,12060300,2001-03-28
74.4033,75.1373,73.7272,75.1373,9183600,2001-03-29
74.8862,75.5816,73.2764,73.534,10561000,2001-04-01
73.3923,73.5018,70.8682,71.0807,12836000,2001-04-02
71.1966,72.1818,70.3789,71.3769,14884300,2001-04-03
72.9545,74.3646,72.4394,74.0813,21522800,2001-04-04
73.3988,73.6628,72.156,72.9545,14937800,2001-04-05
73.4052,74.0427,72.6196,73.7658,9034300,2001-04-08
74.3389,75.8199,74.1586,75.1116,17873600,2001-04-09
76.4831,76.6183,74.7832,75.1631,12722300,2001-04-10
74.8862,76.5861,74.6673,76.5281,9233200,2001-04-11
76.1676,76.5539,75.279,75.7233,7350000,2001-04-15
75.5365,77.0497,75.3498,76.7922,10924700,2001-04-16
77.9512,81.1321,77.7129,79.8443,32481600,2001-04-17
80.0052,81.029,79.5738,80.9067,13809900,2001-04-18
80.4238,80.7457,79.6253,80.1662,7626700,2001-04-19
79.6189,79.7734,78.4985,78.711,8451800,2001-04-22
78.8913,79.6189,77.9769,78.286,10044700,2001-04-23
78.183,79.6318,77.8804,79.3098,8249000,2001-04-24
79.6704,79.6672,79.6672,79.664,10590400,2001-04-25
80.4367,81.029,79.973,80.9904,7938700,2001-04-26
81.4218,81.48945,81.48945,81.5571,10766900,2001-04-29
80.5332,81.8726,80.2306,81.8082,10578000,2001-04-30
82.04,82.2203,81.1321,81.6601,9572900,2001-05-01
81.2158,81.2287,79.9859,80.6234,9926200,2001-05-02
79.6189,82.0013,79.4837,81.9949,12145300,2001-05-03
81.6858,82.0207,81.2802,81.2866,7185200,2001-05-06
81.6858,81.8404,80.8488,81.248,6952600,2001-05-07
80.6491,81.4862,80.5268,80.9067,9507400,2001-05-08
81.9434,82.0979,80.984,81.145,6872400,2001-05-09
81.1321,81.4476,80.1018,80.5848,7734400,2001-05-10
80.4238,80.7715,80.1405,80.7457,7914000,2001-05-13
80.8423,81.454,80.3916,81.1192,9782200,2001-05-14
80.3851,83.1926,80.2435,83.0316,14909000,2001-05-15
83.0638,83.1121,83.1121,83.1604,11824600,2001-05-16
83.1217,83.5403,82.4843,83.5403,6683100,2001-05-17
83.6047,84.8925,83.1604,84.7701,11531500,2001-05-20
84.886,85.0535,84.3967,84.6607,8342700,2001-05-21
84.3838,84.3838,83.2248,83.2248,12330800,2001-05-22
83.3664,83.7077,82.774,83.4695,7902800,2001-05-23
83.4823,83.5145,82.3555,82.4843,7425000,2001-05-24
82.5615,82.6453,81.7116,81.8275,9003900,2001-05-28
81.512,81.8339,80.4882,80.6813,10041800,2001-05-29
80.765,81.6214,80.6556,81.0999,9874200,2001-05-30
81.2609,81.8404,80.5654,81.6021,8848300,2001-05-31
81.6472,82.0529,81.1836,81.9949,5623500,2001-06-03
82.0915,83.2119,81.9498,82.935,9115400,2001-06-04
82.9543,82.9543,82.0078,82.246,12064900,2001-06-05
81.8082,82.6453,81.776,82.5422,7355300,2001-06-06
82.2267,82.3362,81.2222,81.776,8170600,2001-06-07
81.5892,81.7695,80.7522,81.1965,7012200,2001-06-10
80.398,81.6086,79.87,81.0548,9364400,2001-06-11
81.2415,81.5055,80.2628,80.3594,7629400,2001-06-12
79.9602,80.0374,78.3955,78.5565,12603000,2001-06-13
78.0757,79.0378,77.7463,78.6827,16821100,2001-06-14
78.5535,79.0636,78.0757,78.3017,11368300,2001-06-17
79.0249,79.3542,78.0628,78.6439,7732300,2001-06-18
78.2565,79.3349,78.1984,79.0572,8787200,2001-06-19
78.9216,80.2712,78.8764,79.9548,12259100,2001-06-20
79.7417,79.8062,78.8828,79.3284,12212000,2001-06-21
79.6061,79.7094,78.4567,78.5987,8406800,2001-06-24
78.0692,79.0314,77.8561,78.4889,8005800,2001-06-25
78.5212,78.48245,78.48245,78.4437,10105100,2001-06-26
78.7795,78.82795,78.82795,78.8764,10269300,2001-06-27
79.2961,80.0774,78.9474,79.167,9824200,2001-06-28
79.2961,80.2776,79.1799,80.1549,8522200,2001-07-01
80.0581,80.1356,79.4575,80.1356,3303100,2001-07-02
79.4705,79.845,78.56,78.5729,5517900,2001-07-04
78.334,78.4502,76.8746,76.8746,11665900,2001-07-05
77.1587,77.8367,76.9715,77.2943,8339300,2001-07-08
77.6753,77.9013,76.3322,76.3645,8630700,2001-07-09
76.2612,76.7713,75.609,76.442,15328600,2001-07-10
77.1652,78.4373,77.0425,78.2565,12002800,2001-07-11
78.0305,78.9862,77.8884,78.9345,10433800,2001-07-12
78.631,78.9603,77.6753,77.9465,6915300,2001-07-15
77.6172,78.7472,77.3783,78.6762,7469800,2001-07-16
77.8497,78.5471,77.5268,78.1402,7709300,2001-07-17
78.8958,78.86025,78.86025,78.8247,10082900,2001-07-18
78.2306,78.7408,78.0821,78.3533,6705800,2001-07-19
78.6504,78.702,76.81,76.81,8065200,2001-07-22
76.8423,76.9715,75.3894,76.0674,12269000,2001-07-23
76.1449,77.1523,75.8479,76.9069,12088500,2001-07-24
76.8811,78.0369,76.5582,77.7141,12898200,2001-07-25
78.024,78.01755,78.01755,78.0111,8478800,2001-07-26
78.2565,78.3598,77.6818,78.0369,8547700,2001-07-29
78.1338,79.2186,78.0046,78.3598,11918100,2001-07-30
78.7601,79.2315,78.4889,78.8506,11940800,2001-07-31
79.5738,79.5867,78.7085,79.1734,11070100,2001-08-01
79.012,79.012,78.0692,78.7408,10816300,2001-08-02
78.3598,78.4631,77.5526,77.6818,8550100,2001-08-05
77.6624,78.2629,77.4299,77.9853,8865100,2001-08-06
77.5655,78.2371,76.4742,76.5388,15183800,2001-08-07
76.6486,76.8229,76.1062,76.7648,14118500,2001-08-08
76.7132,77.3847,75.7704,77.0296,11173300,2001-08-09
77.2298,77.3912,76.7196,77.049,7431600,2001-08-12
77.5785,77.7141,76.7132,77.0167,13178100,2001-08-13
76.9908,77.2362,76.2482,76.3516,8520600,2001-08-14
76.0674,76.6809,75.5508,76.6163,10734700,2001-08-15
75.9706,76.1126,74.9116,75.3894,11604600,2001-08-16
75.4217,76.132,75.2603,76.0868,10417400,2001-08-19
76.0674,76.5453,74.776,74.7889,14480800,2001-08-20
75.3894,75.8285,74.7631,75.5638,11752300,2001-08-21
75.525,75.8866,75.2215,75.2926,8744100,2001-08-22
75.6865,76.9263,75.383,76.8552,11687700,2001-08-23
76.8229,76.9715,76.3645,76.3968,7425100,2001-08-26
76.3774,76.513,75.2796,75.2796,12046600,2001-08-27
75.6348,75.6671,74.3692,74.6081,16180000,2001-08-28
74.1625,74.7372,72.348,73.1745,17692600,2001-08-29
73.2262,74.1109,73.0519,73.7105,15985400,2001-08-30
73.5168,75.0149,73.2068,73.2391,24473400,2001-09-03
73.4199,73.4199,73.4199,73.4199,21477100,2001-09-04
72.7419,73.1616,71.5279,71.5279,21653000,2001-09-05
71.0436,71.8379,70.1461,70.2042,33133900,2001-09-06
69.5455,71.2567,69.5455,71.063,23408700,2001-09-09
65.2191,68.7061,64.5734,67.35,32388700,2001-09-16
67.3694,67.9958,66.743,67.1886,22029200,2001-09-17
67.2209,67.4792,63.6435,65.8326,42771800,2001-09-18
64.8317,65.7422,63.6435,63.7404,36210900,2001-09-19
61.1107,64.1636,60.7996,63.0553,49782100,2001-09-20
64.6368,65.5702,64.209,65.272,25549600,2001-09-23
65.3045,66.1147,64.7535,65.9526,25466200,2001-09-24
66.3415,66.374,65.097,65.7193,18587500,2001-09-25
65.6285,66.3027,64.8183,66.2897,20536800,2001-09-26
66.7499,71.0538,66.4388,67.6962,21687200,2001-09-27
67.3462,67.6185,66.6527,67.5861,20457400,2001-09-30
67.411,68.4352,67.1842,68.4352,19833100,2001-10-01
67.8,69.926,67.6379,69.5825,32045800,2001-10-02
70.1918,70.6325,69.1936,69.6408,32674100,2001-10-03
69.5176,69.51115,69.51115,69.5047,29796100,2001-10-04
68.8824,69.5501,68.6232,69.0509,12970300,2001-10-07
69.1028,69.1936,68.4481,68.6815,15976300,2001-10-08
68.5778,70.3603,68.3963,70.2112,19987400,2001-10-09
70.6196,71.4946,70.6196,71.3001,23006300,2001-10-10
70.7492,71.2288,69.5501,70.9761,31360500,2001-10-11
70.4121,70.9436,70.0427,70.8464,16873000,2001-10-14
71.1705,71.6955,70.6196,71.2937,15877100,2001-10-15
71.9937,72.0456,69.7769,69.7769,28542300,2001-10-16
69.8871,70.1075,69.1936,69.6278,16510000,2001-10-17
69.3556,69.9454,68.7139,69.5825,21912500,2001-10-18
69.5501,71.0214,69.4917,70.9566,17540600,2001-10-21
71.2742,71.4816,70.2501,70.5936,22062500,2001-10-22
70.639,70.9436,70.1464,70.4057,16065200,2001-10-23
69.6473,71.6891,69.1871,71.6696,27467900,2001-10-24
71.2677,72.4604,71.0862,71.5076,18623300,2001-10-25
71.4039,71.6566,69.6473,69.6473,18727500,2001-10-28
69.5825,69.8093,68.4222,68.8111,26178600,2001-10-29
69.2908,69.913,68.5778,68.5778,28124200,2001-10-30
69.0963,70.6584,68.513,70.3344,29806800,2001-10-31
